id,cltv
106910,121830.64445977318
106911,47052.330224882404
106912,121047.59450184146
106913,47948.023387094494
106914,50748.349716523764
106915,122608.17332743153
106916,51189.58073096474
106917,120199.24777744371
106918,105201.07076656233
106919,94664.28427070225
106920,100330.60594884558
106921,60064.6723516514
106922,147592.9741991767
106923,48713.01233510839
106924,121864.94991639908
106925,125985.0586876987
106926,48689.65052242218
106927,116108.45811129209
106928,134189.0553954834
106929,127517.12945806414
106930,141244.40712023564
106931,150226.4757241488
106932,47442.16068086754
106933,144716.53408510113
106934,109478.95619780646
106935,131384.3122730638
106936,91840.23767172861
106937,115491.56261508328
106938,94548.2981849268
106939,111437.79123913606
106940,133099.7782733508
106941,125434.77640716356
106942,121106.90885427005
106943,114384.62984635192
106944,54041.00723569482
106945,138404.6677626062
106946,91292.8504588914
106947,47617.40488546125
106948,56254.1971750558
106949,46794.6770462328
106950,126580.21994723615
106951,48449.65370007995
106952,50615.94630063373
106953,128817.30209599459
106954,100950.74633858546
106955,55105.645393520244
106956,125039.87946572548
106957,110544.36559313656
106958,53103.895901866126
106959,104944.06603260513
106960,51717.81369354128
106961,155338.27985828833
106962,111563.43689931325
106963,116904.07048139526
106964,121573.2094339388
106965,151568.37752799978
106966,53090.32339775494
106967,105404.42829930023
106968,50205.167751437075
106969,52357.67454482824
106970,45457.03364653087
106971,51674.12088348856
106972,55710.82818694512
106973,165854.4800006619
106974,126820.25785139318
106975,51352.7875425383
106976,54645.93463399189
106977,102944.10631038129
106978,50631.33405336609
106979,113659.67434664938
106980,124834.3897085369
106981,123117.60662908138
106982,49322.24561517865
106983,103183.63099789897
106984,121217.56931798288
106985,51167.326726131396
106986,47357.51588942771
106987,110439.7857342283
106988,138531.6928467563
106989,103564.19117369354
106990,52359.84090400996
106991,135223.8576989018
106992,99402.50154229549
106993,49604.53040628851
106994,51908.854954819646
106995,148813.99200784366
106996,121182.51833088245
106997,86847.44023075169
106998,137502.557769045
106999,166030.2496987474
107000,49967.705750304085
107001,134972.32254318998
107002,166552.53703876768
107003,99872.40885746916
107004,55136.046646737486
107005,109504.54437619909
107006,44141.11776191435
107007,126574.5732533238
107008,49703.59087467649
107009,44510.87225192489
107010,120587.02558139201
107011,51404.85471221989
107012,50370.513588371374
107013,142424.41727551943
107014,45975.13494032143
107015,105546.6030577897
107016,143415.84722704167
107017,114208.24758300016
107018,148755.96953259123
107019,121183.64827308143
107020,132975.48690044915
107021,128978.0703701482
107022,49656.86872192292
107023,51647.86950004105
107024,120530.01658112892
107025,129986.6865479086
107026,53386.80753074688
107027,51395.49614310616
107028,46352.27927418022
107029,48380.68236307852
107030,46715.72825640883
107031,113918.95746197864
107032,49708.27925547418
107033,120269.9091878362
107034,89323.9932571367
107035,84197.14793935227
107036,49844.61526327855
107037,52459.77847563688
107038,104875.23247829526
107039,99039.92786896945
107040,127986.2025296343
107041,106004.93647685746
107042,47824.237000182635
107043,130937.78357314362
107044,143436.27460067417
107045,52432.327253413205
107046,94349.58321481137
107047,125188.14132700415
107048,121282.64382966478
107049,153453.69660857046
107050,96076.69294066879
107051,46321.63441533452
107052,50746.75831485763
107053,164969.24275794596
107054,113078.32173234425
107055,103326.0765701116
107056,95786.68285451405
107057,55279.61296208092
107058,110269.72503274007
107059,132001.91593846245
107060,53805.88468902224
107061,107136.82512435791
107062,100598.16670904912
107063,52323.82911492357
107064,117278.09773641058
107065,49969.208098996285
107066,98213.69536538917
107067,142528.58324275358
107068,89868.64566931175
107069,139661.59635925942
107070,142986.62880668556
107071,108841.48900009057
107072,109506.49288457487
107073,142356.12033912772
107074,139334.98184934285
107075,51350.965728174306
107076,53884.26038059792
107077,145856.69888444708
107078,51597.29625253036
107079,101425.32625108736
107080,115100.94133291092
107081,125640.8729710852
107082,156091.64693684143
107083,86847.44023075169
107084,49830.46755354953
107085,117945.01400917322
107086,105420.16249113916
107087,49101.72677278534
107088,115727.33687780632
107089,46458.503016583694
107090,139836.02623475116
107091,143120.5208572493
107092,117390.45365933052
107093,54858.458341905796
107094,136404.1173770507
107095,135676.85769325856
107096,96902.48196162489
107097,50437.63442011244
107098,116341.64926932483
107099,90420.12518167218
107100,112179.3166305235
107101,49854.695512278384
107102,101684.47628101474
107103,50303.76797808798
107104,98576.63956883921
107105,126846.436413597
107106,55688.03607640388
107107,115811.01184256554
107108,92881.49202095346
107109,105457.33959188647
107110,48744.873001821594
107111,61344.75393540216
107112,107665.38273012193
107113,104002.25934831948
107114,121492.14325463904
107115,115349.14301286823
107116,57944.15905825374
107117,138993.20342512144
107118,86905.42505330274
107119,107219.91670276003
107120,51015.52183213911
107121,114263.82090185373
107122,110148.02421896975
107123,55076.371308463444
107124,112485.98687272573
107125,61480.128491980206
107126,111867.88350152297
107127,134694.17683471643
107128,107685.51723378984
107129,127067.35000029883
107130,54595.38467754882
107131,91702.5178025129
107132,111684.96343016448
107133,102728.4738007175
107134,90036.37871511285
107135,50923.955159807934
107136,46513.84454724759
107137,96585.83987632192
107138,49081.52483773813
107139,117271.16568225223
107140,54342.35735427576
107141,100025.95586416266
107142,118012.67592131907
107143,112673.80280144216
107144,98132.88588906822
107145,119787.92103515512
107146,43323.403181693124
107147,55985.55380327958
107148,108041.0303414441
107149,126402.8023023555
107150,119021.52874339663
107151,50568.4953906808
107152,175224.8455285315
107153,144904.47148157074
107154,52704.52443796866
107155,123412.12773065959
107156,124109.86317552319
107157,97470.94333567226
107158,56122.64697725953
107159,120148.73535814612
107160,60283.69471520887
107161,111823.22317113762
107162,54082.21254335701
107163,53265.57140746585
107164,46006.3292643607
107165,47325.531733710646
107166,89638.87195591032
107167,54983.639125285175
107168,50564.86321595289
107169,51211.69608554025
107170,98196.17932408986
107171,94664.28427070225
107172,96686.69837693343
107173,105661.29695573807
107174,55101.06474855009
107175,59811.67578615849
107176,117385.65382760289
107177,134797.1703549506
107178,109898.5134525475
107179,49722.23577546529
107180,49382.818640236095
107181,111596.39173852085
107182,131791.1041269389
107183,98871.3543935107
107184,52311.814292834664
107185,123713.71517137323
107186,150920.85747936295
107187,124768.40292646465
107188,141796.6379043096
107189,51092.68692590289
107190,53607.821560225195
107191,124356.13274338446
107192,111779.79100295447
107193,110724.66366404215
107194,119480.35455815346
107195,46641.497285097386
107196,137662.32765997137
107197,123917.24212860217
107198,128333.56969648956
107199,134954.48070172084
107200,140874.64481609722
107201,44993.88399715785
107202,134830.06645283254
107203,113839.45633280418
107204,49400.66709835699
107205,111566.84425670306
107206,56751.92032511944
107207,100805.14057376538
107208,148750.18430527253
107209,157421.53815238114
107210,137912.37929884827
107211,113939.08619765798
107212,123340.62009834779
107213,51011.464653369454
107214,151966.02260304886
107215,129118.05638992092
107216,121312.29804264751
107217,52310.806201976695
107218,111937.4189401019
107219,103525.37866987096
107220,111446.15578720218
107221,144470.1556740261
107222,131224.82858973547
107223,50513.46695569379
107224,127886.10634378537
107225,49233.18045802373
107226,115301.72594086762
107227,87690.3746001218
107228,130848.30845606026
107229,96425.40178498588
107230,129713.16217954199
107231,55510.214419803975
107232,101471.17769206772
107233,144240.5158232674
107234,49297.901195927356
107235,47622.20744173624
107236,129512.35736686677
107237,47020.87254804683
107238,112722.32849227666
107239,113068.78003518532
107240,161109.55529176854
107241,91422.84260952656
107242,45916.785967769494
107243,48109.562361754026
107244,54308.46482944363
107245,173606.35750502016
107246,51742.596227621514
107247,50975.02512075733
107248,47728.68140646566
107249,48407.849465284664
107250,124388.02566139969
107251,146051.53052217612
107252,138811.903685472
107253,51425.646873878
107254,47987.822257260734
107255,91587.6282194706
107256,126704.33680320426
107257,46890.016460988125
107258,138888.63933050397
107259,107150.8418445801
107260,91912.67285779706
107261,55970.091185694655
107262,50259.8500196974
107263,49350.58887592715
107264,125803.77649184142
107265,56641.44517086187
107266,119254.8966785277
107267,131171.1951472013
107268,49618.24002955046
107269,141209.27570759127
107270,106227.97575574707
107271,153478.6715767553
107272,120464.39936584386
107273,129635.46215667829
107274,51831.48817438653
107275,47793.17175389824
107276,100210.91857280026
107277,38914.36090856424
107278,119435.39249338706
107279,130778.38811456996
107280,50894.533340568305
107281,56596.4594177191
107282,158246.4575558227
107283,50389.05037974727
107284,55646.98935330194
107285,101020.35854989903
107286,120332.0624581745
107287,151086.65567088625
107288,120193.97895594758
107289,145415.96350415167
107290,110123.87158047261
107291,97842.95666126185
107292,139339.4646284126
107293,104234.6390007206
107294,123456.58355901613
107295,52561.486842495906
107296,136175.430691684
107297,128178.23296822188
107298,115197.41455653937
107299,122522.04368814932
107300,62366.392304808855
107301,96191.33413034421
107302,102601.1304726469
107303,135540.8299620372
107304,52615.5456453956
107305,145477.30564374756
107306,99757.17286209238
107307,56991.05728285697
107308,51753.93625646455
107309,132131.3189724407
107310,53228.53076986885
107311,112145.88622954529
107312,128544.31099877934
107313,93874.17313092698
107314,123085.60594583311
107315,118139.56551576569
107316,48288.400966568115
107317,49719.80529851698
107318,127674.74052432155
107319,123669.70758653262
107320,40402.250146557824
107321,55382.41587988273
107322,107504.81328293236
107323,54811.25496816657
107324,50918.218294182116
107325,98724.21768065017
107326,47246.26667461627
107327,85600.27112388663
107328,113410.25461325955
107329,149802.02605151373
107330,55556.313104562825
107331,148335.01120315367
107332,137786.33645507132
107333,108145.32299373094
107334,99716.23326006641
107335,108750.00584392449
107336,127390.9231839201
107337,157093.38310934743
107338,146785.59079456917
107339,117393.10783612334
107340,51092.23396460575
107341,136648.51048561127
107342,143528.99420713857
107343,136306.61790948018
107344,105164.41679024689
107345,103217.61366238339
107346,100201.15524937256
107347,158409.66085109604
107348,51244.12876054083
107349,144187.3362032684
107350,159610.08885030137
107351,57374.47150258999
107352,122283.17230782991
107353,49297.901195927356
107354,124876.21527330606
107355,146800.9818737736
107356,53562.97202278058
107357,99224.09782989457
107358,45732.49400280176
107359,51985.37531853537
107360,125012.86549534714
107361,102640.00920228791
107362,57962.33978061318
107363,48873.02878915393
107364,122518.50085677768
107365,57488.21887763513
107366,118212.84532761108
107367,54110.11782899699
107368,143103.92696696144
107369,98696.48354359799
107370,102363.3345828842
107371,128655.47996988274
107372,111051.40038153346
107373,126622.10164253403
107374,131448.17505719798
107375,97514.71876651914
107376,47395.224883047806
107377,111469.41155130323
107378,50880.109814190946
107379,46990.59803842158
107380,52373.41850702457
107381,53434.86139026356
107382,117925.12828194995
107383,121674.4729683358
107384,139586.6487834585
107385,136077.92107482333
107386,105000.41602743571
107387,158811.82410874745
107388,143865.89029622145
107389,121115.2970215469
107390,121114.36822204171
107391,121444.36181567163
107392,51228.950054665045
107393,55251.583487287804
107394,48309.694281955715
107395,49195.28103126494
107396,110094.60490643913
107397,146058.44302014666
107398,140265.56139819868
107399,99523.77321118295
107400,132214.96053511955
107401,98892.33290633511
107402,49338.66439320579
107403,101425.32625108736
107404,51309.46905669671
107405,52476.41054638344
107406,135943.7777650602
107407,53427.68802766834
107408,48493.58346529667
107409,63414.913656982
107410,47737.93201470255
107411,107941.33331960654
107412,50864.79113070889
107413,137543.5296422437
107414,135072.55326523609
107415,46761.47367527238
107416,93861.83391527091
107417,129274.78632175963
107418,110749.2533754114
107419,93042.37990375028
107420,119828.08973432757
107421,47416.71917247315
107422,92141.22773327629
107423,49970.79954793468
107424,140116.0381648081
107425,98732.609689828
107426,127422.67947082013
107427,121733.90303043724
107428,106938.53224167715
107429,53907.79104500243
107430,83925.02119607278
107431,144814.00389644946
107432,53505.2544253712
107433,149082.11961635132
107434,129119.68419503818
107435,121589.6122330178
107436,131674.684855074
107437,129358.80985929347
107438,111302.78243034582
107439,48867.9948799213
107440,120652.04788697882
107441,104474.24508127039
107442,120319.170334657
107443,48510.67287523173
107444,48324.9432750814
107445,111417.68707913968
107446,57374.02862103384
107447,137308.13914891361
107448,152271.37957615132
107449,125473.8276506438
107450,151969.37803824845
107451,166400.4091236132
107452,96314.54777811424
107453,95828.0762249908
107454,125186.21535134145
107455,51784.9869466937
107456,125242.03749521406
107457,49576.02386740689
107458,48645.559404583764
107459,133196.60831808625
107460,145312.82367746186
107461,121017.65464947383
107462,98001.1367798051
107463,117349.36637285817
107464,113892.98042425231
107465,50164.35450149887
107466,100757.33833077033
107467,128893.99581825738
107468,47309.55414268676
107469,111104.44929977928
107470,148353.95949124062
107471,125016.15049600843
107472,123768.54150504347
107473,126671.86015909436
107474,61356.178151513144
107475,53254.938722259554
107476,113632.69199875399
107477,112038.78330800401
107478,86817.22204792203
107479,88250.8636194758
107480,63353.46414028784
107481,111421.4950702915
107482,53681.494710874074
107483,50211.29266967382
107484,50192.63165006358
107485,149113.86438098352
107486,136336.28963298566
107487,134444.08236536427
107488,132561.2954731732
107489,118050.9461196056
107490,146974.73422491233
107491,135730.06804659514
107492,152139.91416189808
107493,49088.10465147323
107494,110677.03096127283
107495,51160.71659937712
107496,52191.8081150445
107497,108910.80745306467
107498,47196.25882010665
107499,116090.06109796355
107500,124292.26679052887
107501,115418.12583614912
107502,103264.47533829404
107503,52765.56846006357
107504,48823.55019924684
107505,47446.82435656877
107506,121860.20592303645
107507,83126.35709857877
107508,126516.19335793024
107509,108237.39653186616
107510,129034.07262782945
107511,49349.47004831482
107512,49701.98405592736
107513,135737.2313974916
107514,127386.72082290889
107515,121455.05217562875
107516,97737.7630006666
107517,141131.4923834558
107518,99155.46377912883
107519,51646.84860086693
107520,133537.39170268926
107521,107760.85206135022
107522,98009.87553695278
107523,153166.5254829658
107524,115811.01184256554
107525,48836.999394223705
107526,166753.03326314045
107527,129523.07872983084
107528,98894.16714620673
107529,58279.90588927283
107530,114897.11406040018
107531,125116.92916721849
107532,135720.13899165284
107533,54344.18575537005
107534,53180.6087441822
107535,95445.89969892087
107536,52968.93461000986
107537,49518.018884815116
107538,124189.45470018702
107539,128117.80382547787
107540,91589.70804051578
107541,145429.37015235308
107542,61776.48590748492
107543,48528.16506173169
107544,143331.04747463565
107545,65323.98875702529
107546,112182.24534177691
107547,54313.02955646737
107548,53135.42050307404
107549,56069.08127345381
107550,135168.05036743672
107551,126787.36146346442
107552,48943.4026737279
107553,121133.42221516752
107554,101740.09254637809
107555,48632.09048808342
107556,49262.035028009814
107557,151503.49251818444
107558,139862.20986988666
107559,168979.26095376775
107560,154717.42176563115
107561,147392.0175773189
107562,47894.502905086745
107563,156029.54673686516
107564,55771.05243735915
107565,52895.848825414454
107566,136258.28994815834
107567,92519.455502538
107568,102407.83199783028
107569,145428.98316329822
107570,54201.18348671905
107571,99928.59799516608
107572,51731.97094854096
107573,51097.68553692071
107574,57533.76613309402
107575,146738.68872662671
107576,117029.8844477119
107577,120856.87408874817
107578,47530.80749372201
107579,46521.9733878557
107580,99575.79809409441
107581,85935.44404861114
107582,66070.25676458744
107583,137670.42811765338
107584,123440.44591778619
107585,102956.03356144673
107586,49837.64820743724
107587,48309.8194608551
107588,134331.97182383956
107589,113725.36966415905
107590,162156.8624514786
107591,130572.64132663247
107592,95062.70955985926
107593,133742.35705966674
107594,119374.31042193715
107595,115035.41615156966
107596,44851.58568458643
107597,86559.8401764252
107598,133644.87822018846
107599,105299.92385086202
107600,117842.2657718229
107601,106570.66240159025
107602,115302.47759230404
107603,148233.6496397885
107604,141576.47483088175
107605,52446.731198938236
107606,144195.20907497458
107607,119966.48988406903
107608,115736.77673571167
107609,111494.07456922144
107610,103471.63563611072
107611,108776.85352205753
107612,119897.27644520752
107613,57696.74150001909
107614,140489.22119299258
107615,113013.92003817142
107616,128589.72316506311
107617,116627.47836281342
107618,64585.24043607822
107619,50133.15862569607
107620,111731.65076667491
107621,48667.92664953618
107622,95079.90539482987
107623,136819.2184047883
107624,45825.93395720194
107625,129818.36574972181
107626,96252.574478736
107627,49819.75118013139
107628,112175.20299565676
107629,125291.17839668735
107630,89126.57754927993
107631,118820.0222833062
107632,114477.27539251687
107633,121367.55245459314
107634,50572.622547561674
107635,156029.54673686516
107636,155434.13416178574
107637,92882.08872503732
107638,117630.75835090036
107639,107673.51550498625
107640,47587.46245356054
107641,103460.0783446132
107642,49409.465044448865
107643,52962.403462977265
107644,57837.24847957645
107645,94664.28427070225
107646,95931.83405937906
107647,49585.872290393905
107648,58819.09036917196
107649,109220.62293305706
107650,141475.5001856476
107651,48122.08485422905
107652,46006.3292643607
107653,120537.03993249241
107654,127367.5309525212
107655,144044.86885605796
107656,55871.25549490839
107657,121976.79278408748
107658,49492.27815413435
107659,164113.52676011063
107660,99897.59860557015
107661,99321.99773215728
107662,152580.41154291996
107663,55316.811101170024
107664,120304.38379400015
107665,52758.334613508
107666,103200.62807656357
107667,47175.6247261075
107668,45296.0772767645
107669,48580.8903636303
107670,116195.52789360593
107671,121368.06716035583
107672,131648.8410992923
107673,130889.96770767249
107674,135281.6071400365
107675,136321.50404851898
107676,136975.83195424185
107677,51092.23396460575
107678,48761.77033721519
107679,143094.32748926058
107680,46496.032493497085
107681,114997.8712381779
107682,61645.5190615596
107683,120595.19065079468
107684,51820.76765509246
107685,50398.91899253712
107686,50550.74553243664
107687,109547.0637031102
107688,50164.35645706686
107689,62614.87956515846
107690,45085.81480371778
107691,134535.50274675447
107692,47791.91082544254
107693,47321.98534610646
107694,58430.26156341492
107695,109224.20596352464
107696,96223.61870929808
107697,51793.98606910736
107698,118050.9461196056
107699,49244.09356299219
107700,98261.75253744698
107701,100408.07651199363
107702,125652.15286526151
107703,89617.75844192776
107704,48568.62267756722
107705,94140.04069455621
107706,129353.34737409125
107707,110988.86270452601
107708,153608.4249976735
107709,47135.27844822994
107710,115963.6514379316
107711,114487.7322805641
107712,136559.64670877517
107713,124131.46865204253
107714,114786.2818665233
107715,108470.67858336412
107716,91359.83798297227
107717,116405.82067165496
107718,148473.3874863509
107719,54713.62398301354
107720,113950.3930878253
107721,68341.08227954514
107722,55585.95412560147
107723,48349.90867578264
107724,126134.75683815186
107725,50622.74293046658
107726,120453.2673267858
107727,98431.93955978319
107728,109536.66434913644
107729,101125.50351518457
107730,50011.12224041403
107731,66057.39664464933
107732,134574.69495204402
107733,52027.70949957596
107734,51066.34597245637
107735,96205.47259995676
107736,118963.6568888342
107737,116116.9477524817
107738,53886.544276301036
107739,105090.49256483372
107740,74005.0236717595
107741,112002.37903686015
107742,48359.15450544184
107743,144062.53120561232
107744,131863.87716584688
107745,132023.5846882353
107746,114867.60472032588
107747,113990.5386424397
107748,112634.7788276777
107749,52886.77288630479
107750,45952.91200492763
107751,48997.84488249295
107752,109699.24933344952
107753,58713.643527448075
107754,98322.28327385626
107755,104670.77272896102
107756,51276.790005261835
107757,47717.36148027881
107758,49791.45956225323
107759,136648.28021004243
107760,99308.25637736949
107761,95145.61728130285
107762,156411.8753620843
107763,132059.95871677223
107764,98470.93008293601
107765,117809.9655834588
107766,49070.44560344469
107767,167326.55694786744
107768,133643.13082869144
107769,52202.23364052965
107770,107150.32184819371
107771,132580.8950290663
107772,124929.03644034687
107773,107328.43639009784
107774,50241.02643691698
107775,134969.7331631062
107776,54225.15712110615
107777,100439.36811895075
107778,125400.19881725834
107779,143269.317341695
107780,103760.53761453937
107781,56758.542918713625
107782,52397.94928601141
107783,94955.26581853483
107784,45952.273826976874
107785,143574.8705711293
107786,124747.03640805793
107787,99574.64067100233
107788,157309.3444339856
107789,123964.14302703689
107790,111767.27871135365
107791,94157.55076697154
107792,135008.5422396428
107793,50630.17626918771
107794,146195.60207656573
107795,107861.75719093396
107796,96878.7688650783
107797,93276.042989123
107798,101407.03005719444
107799,103179.06743480032
107800,124636.1814715804
107801,137168.12214086537
107802,165654.28706879317
107803,98248.65124760216
107804,133494.1129637742
107805,93952.93717852897
107806,141539.60507961712
107807,99224.09782989457
107808,125304.45816700745
107809,49626.13957152708
107810,119323.69888780173
107811,48708.6663940617
107812,47639.84020941126
107813,50232.06497444342
107814,94305.3706886238
107815,145055.86385983357
107816,129206.58066786421
107817,97064.44494760953
107818,134571.8558083626
107819,120191.59737920114
107820,97288.38764380479
107821,64515.87856185308
107822,48646.0034171558
107823,49322.24561517865
107824,82830.4361437972
107825,120449.69712719486
107826,102082.83432115495
107827,81032.40108265073
107828,129500.94148327662
107829,154039.57543064162
107830,119445.53375533389
107831,120651.4373576209
107832,49232.06187513273
107833,45207.38366721217
107834,50493.246339767466
107835,131367.5963921954
107836,113153.13296946083
107837,119841.46984863652
107838,89813.18609607605
107839,130779.29545493651
107840,112477.96647704739
107841,109112.6072275666
107842,89233.84847768879
107843,101777.28273117494
107844,102738.53192088744
107845,135400.05687977112
107846,131289.88230479724
107847,131270.5620079799
107848,110564.94218552837
107849,49450.51170707762
107850,54660.49055396294
107851,138144.38688283644
107852,126797.13557169407
107853,115039.19721239303
107854,67206.93744091871
107855,116983.56393182618
107856,48801.53696783506
107857,55358.30235445107
107858,157354.48871168416
107859,65699.62053949024
107860,46217.65311709838
107861,120959.93363526269
107862,129343.40125535557
107863,48754.554478870756
107864,45497.959150358736
107865,88923.693513111
107866,85382.64542225443
107867,102801.59976232199
107868,117540.79697286192
107869,95660.14365880654
107870,49575.77781339609
107871,139194.81287662042
107872,121193.81485756354
107873,127820.5403867257
107874,115793.61011860502
107875,53341.45547996875
107876,49011.203831914216
107877,54553.39359594584
107878,133354.24044764362
107879,47398.888554025965
107880,145073.65364454797
107881,96135.78829022292
107882,102178.21454915676
107883,131005.41449648495
107884,49041.36377583961
107885,109176.69842113217
107886,48344.160230288755
107887,106720.85431760896
107888,131237.1808384906
107889,118917.56173233951
107890,136764.6111129592
107891,108514.47759782385
107892,54848.771405021005
107893,118424.66338623967
107894,49894.65643120295
107895,149220.9064658839
107896,47867.780747758436
107897,115185.53342328867
107898,138992.0333251611
107899,126793.77797437842
107900,116685.51100723058
107901,52183.377474717825
107902,94367.11168974097
107903,44539.1687118983
107904,125676.05525896649
107905,50631.527534806024
107906,54817.514656925305
107907,118331.08381014146
107908,123616.62038785135
107909,92865.02070293494
107910,50344.48153855417
107911,92431.74451878716
107912,55250.130510656076
107913,97648.23740391943
107914,141538.4617134451
107915,95890.05044481023
107916,115154.50242748842
107917,101056.95807616704
107918,115485.52996256738
107919,50089.90654512127
107920,111940.84908652518
107921,145284.81618255866
107922,98011.8129607319
107923,82937.2668628075
107924,56078.085756577486
107925,123161.06959592285
107926,88881.10924202137
107927,105786.46882649831
107928,49457.64677381198
107929,138911.68201873146
107930,133099.22054136352
107931,49722.099124217144
107932,52547.623086798645
107933,135058.8049413953
107934,55820.72014202677
107935,134285.87329531403
107936,112511.77954831847
107937,112653.0890383362
107938,47372.64043148155
107939,49070.44560344469
107940,109552.1951679016
107941,136297.67027409017
107942,121888.78882853722
107943,137779.46318603537
107944,122921.52006557667
107945,137529.7505983474
107946,136150.49342054533
107947,144991.44315351514
107948,48399.129665164975
107949,122068.43446903724
107950,44245.70362192797
107951,125788.11275444008
107952,121384.20919925389
107953,112023.48658137706
107954,136715.01956274133
107955,52525.39780707397
107956,126872.02564376443
107957,96856.59010548517
107958,92141.4245714624
107959,102178.21454915676
107960,128425.26760298182
107961,99093.45610156137
107962,97677.48095250313
107963,116941.96018987376
107964,46575.46766385985
107965,153016.18131025165
107966,48482.63678728079
107967,49414.483129212866
107968,115307.34417675197
107969,124562.617544265
107970,99111.53174135728
107971,112687.79593254563
107972,47356.66469706697
107973,111251.10298369202
107974,126615.06113334923
107975,48753.44208158439
107976,52122.68592664588
107977,155323.88398869586
107978,112454.48635074806
107979,49861.80993176587
107980,51528.63037545638
107981,162802.59278947717
107982,101192.88329223622
107983,126514.15016456378
107984,51048.40138901394
107985,128322.42917645376
107986,106887.25102188942
107987,133871.2303173093
107988,136210.01886124202
107989,52765.56846006357
107990,52857.20793493009
107991,112335.95841453878
107992,96583.57131429063
107993,48825.617586987624
107994,50074.98200365996
107995,128387.17712716381
107996,149136.35996473618
107997,49889.36146866947
107998,50101.50534459749
107999,62027.794733693656
108000,47105.504965372755
108001,54403.566963448284
108002,138189.20385890297
108003,48211.67877966493
108004,101780.8559686709
108005,128816.29401757572
108006,127035.26701088509
108007,159524.17369265723
108008,137236.22333439667
108009,48122.08485422905
108010,109419.60382082536
108011,104379.0034583293
108012,51518.22578232697
108013,48380.68236307852
108014,60932.833002779305
108015,92853.473462008
108016,52038.21771834586
108017,135573.6003329015
108018,128342.12713777475
108019,108353.20243855154
108020,51823.83062232145
108021,49765.01954147936
108022,110450.38558174319
108023,51652.38299214547
108024,107806.22681298642
108025,128958.38162854787
108026,63523.97538304256
108027,94714.47965691506
108028,110619.14550986116
108029,129158.73169679666
108030,106195.6348644192
108031,47859.17301875307
108032,124837.67470919818
108033,55920.28189411339
108034,56502.63638862243
108035,122964.29390492018
108036,108353.20243855154
108037,144787.4574529885
108038,139257.39121193383
108039,125805.26356274323
108040,87233.72878911167
108041,93861.94099682994
108042,102652.53521467956
108043,58650.735557441985
108044,50280.76101281683
108045,152071.108215428
108046,115032.57406915803
108047,110454.44218434022
108048,102477.13744891084
108049,95402.14382137454
108050,44723.8309906092
108051,51255.15428300177
108052,165211.26521419827
108053,51121.15129713875
108054,98892.33290633511
108055,62071.49511048266
108056,117670.52825091142
108057,107697.14456508234
108058,48506.82438447294
108059,44787.35475210341
108060,47772.326853625105
108061,56017.03191542059
108062,128556.12997473856
108063,138141.03422233538
108064,121393.53006045746
108065,46955.44963434205
108066,112024.01124683859
108067,48482.63678728079
108068,138499.85090277734
108069,125008.97832850134
108070,50402.86362992399
108071,48611.72282476472
108072,44928.51160367954
108073,99400.12714932504
108074,50591.76102591262
108075,51129.12160544953
108076,90036.37871511285
108077,120258.48943997303
108078,51312.18520459802
108079,93991.36073830067
108080,104826.4536833107
108081,112468.67945454126
108082,102210.94583775678
108083,129198.47347267203
108084,98975.17948987542
108085,51615.50146322871
108086,62137.88193834481
108087,122538.53666926472
108088,142368.3533550474
108089,98819.63839571101
108090,50845.732571660614
108091,111798.86618127793
108092,50836.11923684548
108093,115526.7588197829
108094,106568.93159857849
108095,129166.22018819221
108096,105788.01937031491
108097,136070.8717577383
108098,126637.57928903222
108099,121628.68734262607
108100,116924.90056953255
108101,136442.40439444772
108102,121720.18948883165
108103,95324.01444107243
108104,108848.69197407887
108105,50703.49300296315
108106,48528.16506173169
108107,50698.880972546576
108108,119369.89615584529
108109,151121.17332366618
108110,116442.67956721938
108111,117563.20377108023
108112,106262.70493391532
108113,100639.32882126236
108114,144905.06931139636
108115,56242.49199489991
108116,101852.81626701732
108117,106671.47268779328
108118,116728.24374699879
108119,112479.29914419253
108120,102652.53521467956
108121,133436.86760612635
108122,161151.61199590424
108123,128445.93451381882
108124,152641.95014267
108125,121225.21105137668
108126,124622.18328814593
108127,115369.8523269953
108128,100585.01815143718
108129,111599.10067793768
108130,104896.13440687035
108131,125990.38348409285
108132,45935.3616807764
108133,50994.562204352325
108134,46655.23256070438
108135,115136.2152052419
108136,59577.314176308
108137,122391.18367481657
108138,132359.74869989388
108139,54235.4079672106
108140,139051.6406006706
108141,135724.4348906393
108142,51109.6147152579
108143,96474.26219623162
108144,51847.01138947374
108145,111447.3660939342
108146,110429.88680361692
108147,134786.69043588385
108148,135600.03607099075
108149,70039.47885244456
108150,46913.07682031719
108151,46061.31974707604
108152,54842.3163534712
108153,152039.7795954305
108154,110120.4443392799
108155,49519.32172290556
108156,56161.23219296202
108157,87522.66897545633
108158,148724.68911311857
108159,169287.45008121603
108160,141939.46574173824
108161,104376.06609345201
108162,111607.9908854435
108163,122079.82144543987
108164,50642.29729268696
108165,104464.89674428986
108166,115899.11690575459
108167,49195.4080149513
108168,161650.56636758198
108169,55896.993256755835
108170,49084.475323581835
108171,68996.98036251719
108172,131863.87716584688
108173,120313.60341661097
108174,98065.03261000739
108175,51009.396883083005
108176,121940.16943388585
108177,114613.09413992186
108178,134060.4519593383
108179,102317.54309194471
108180,46140.48708212459
108181,52397.47920124493
108182,43575.20991158561
108183,157518.8599630294
